r2qr1k1/5pbp/3p1np1/p1nPpb2/PpP5/1P1N2P1/1BQ1RPBP/3R1NK1 w - - 6 21,20
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,0.35
rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,0.25
rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,0.31
rnbqkbnr/pp2pppp/3p4/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3,0.34
rnbqkbnr/pp2pppp/3p4/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 3,0.43
rnbqkbnr/pp2pppp/3p4/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,0.34
rnbqkbnr/pp2pppp/3p4/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq - 0 4,0.43
rnbqkb1r/pp2pppp/3p1n2/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq - 1 5,0.44
rnbqkb1r/pp2pppp/3p1n2/8/3NP3/2N5/PPP2PPP/R1BQKB1R b KQkq - 2 5,0.35
rnbqkb1r/1p2pppp/p2p1n2/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 0 6,0.31
rnbqkb1r/1p2pppp/p2p1n2/8/3NP3/2N5/PPP1BPPP/R1BQK2R b KQkq - 1 6,0.31
rnbqkb1r/1p3ppp/p2ppn2/8/3NP3/2N5/PPP1BPPP/R1BQK2R w KQkq - 0 7,0.47
rnbqkb1r/1p3ppp/p2ppn2/8/3NP3/2N5/PPP1BPPP/R1BQ1RK1 b kq - 1 7,0.29
rnbqk2r/1p2bppp/p2ppn2/8/3NP3/2N5/PPP1BPPP/R1BQ1RK1 w kq - 2 8,0.29
rnbqk2r/1p2bppp/p2ppn2/8/3NPP2/2N5/PPP1B1PP/R1BQ1RK1 b kq - 0 8,0.32
rnbq1rk1/1p2bppp/p2ppn2/8/3NPP2/2N5/PPP1B1PP/R1BQ1RK1 w - - 1 9,0.39
rnbq1rk1/1p2bppp/p2ppn2/8/3NPP2/2N5/PPP1B1PP/R1BQ1R1K b - - 2 9,0.3
rnb2rk1/1pq1bppp/p2ppn2/8/3NPP2/2N5/PPP1B1PP/R1BQ1R1K w - - 3 10,0.39
rnb2rk1/1pq1bppp/p2ppn2/8/3NPP2/2N5/PPP1B1PP/R1B1QR1K b - - 4 10,0.2
r1b2rk1/1pq1bppp/p1nppn2/8/3NPP2/2N5/PPP1B1PP/R1B1QR1K w - - 5 11,0.36
r1b2rk1/1pq1bppp/p1nppn2/8/3NPP2/2N1B3/PPP1B1PP/R3QR1K b - - 6 11,0.42
r4rk1/1pqbbppp/p1nppn2/8/3NPP2/2N1B3/PPP1B1PP/R3QR1K w - - 7 12,0.34
r4rk1/1pqbbppp/p1nppn2/8/P2NPP2/2N1B3/1PP1B1PP/R3QR1K b - - 0 12,0.3
1r3rk1/1pqbbppp/p1nppn2/8/P2NPP2/2N1B3/1PP1B1PP/R3QR1K w - - 1 13,0.77
1r3rk1/1pqbbppp/p1nppn2/8/P3PP2/1NN1B3/1PP1B1PP/R3QR1K b - - 2 13,0.65
1r3rk1/1pqbbppp/p2ppn2/n7/P3PP2/1NN1B3/1PP1B1PP/R3QR1K w - - 3 14,0.77
1r3rk1/1pqbbppp/p2ppn2/n7/P3PP2/2N1B3/1PPNB1PP/R3QR1K b - - 4 14,0.76
1r3rk1/2qbbppp/p2ppn2/np6/P3PP2/2N1B3/1PPNB1PP/R3QR1K w - - 0 15,0.71
1r3rk1/2qbbppp/p2ppn2/nP6/4PP2/2N1B3/1PPNB1PP/R3QR1K b - - 0 15,0.66
1r3rk1/2qbbppp/3ppn2/np6/4PP2/2N1B3/1PPNB1PP/R3QR1K w - - 0 16,0.66
1r3rk1/2qbbppp/3ppn2/np2P3/5P2/2N1B3/1PPNB1PP/R3QR1K b - - 0 16,0.6
1r3rk1/2qbbppp/4pn2/np2p3/5P2/2N1B3/1PPNB1PP/R3QR1K w - - 0 17,0.82
1r3rk1/2qbbppp/4pn2/np2P3/8/2N1B3/1PPNB1PP/R3QR1K b - - 0 17,1.07
1r3rk1/2qbbppp/4p3/np1nP3/8/2N1B3/1PPNB1PP/R3QR1K w - - 1 18,1.32
1r3rk1/2qbbppp/4p3/np1NP3/8/4B3/1PPNB1PP/R3QR1K b - - 0 18,1.24
1r3rk1/2qbbppp/8/np1pP3/8/4B3/1PPNB1PP/R3QR1K w - - 0 19,1.18
1r3rk1/2qbbppp/8/np1pP3/8/4B1Q1/1PPNB1PP/R4R1K b - - 1 19,1.18
1r3r1k/2qbbppp/8/np1pP3/8/4B1Q1/1PPNB1PP/R4R1K w - - 2 20,3.9
1r3r1k/2qbbppp/8/np1pP3/8/3BB1Q1/1PPN2PP/R4R1K b - - 3 20,1.06
1r3r1k/2qbbppp/2n5/1p1pP3/8/3BB1Q1/1PPN2PP/R4R1K w - - 4 21,1.37
1r3r1k/2qbbppp/2n5/1p1pP3/8/3BBNQ1/1PP3PP/R4R1K b - - 5 21,1.37
1r3r1k/2q1bppp/2n1b3/1p1pP3/8/3BBNQ1/1PP3PP/R4R1K w - - 6 22,1.74
1r3r1k/2q1bppp/2n1b3/1p1pP1B1/8/3B1NQ1/1PP3PP/R4R1K b - - 7 22,0.77
1r3r1k/2q1bpp1/2n1b2p/1p1pP1B1/8/3B1NQ1/1PP3PP/R4R1K w - - 0 23,0.99
1r3r1k/2q1Bpp1/2n1b2p/1p1pP3/8/3B1NQ1/1PP3PP/R4R1K b - - 0 23,0.5
1r3r1k/4qpp1/2n1b2p/1p1pP3/8/3B1NQ1/1PP3PP/R4R1K w - - 0 24,0.38
1r3r1k/4qpp1/2n1b2p/1p1pP3/5Q2/3B1N2/1PP3PP/R4R1K b - - 1 24,0.27
1r3r1k/4qpp1/2n1b2p/3pP3/1p3Q2/3B1N2/1PP3PP/R4R1K w - - 0 25,0.54
1r3r1k/4qpp1/2n1b2p/3pP3/1p3Q2/1P1B1N2/2P3PP/R4R1K b - - 0 25,0.63
r4r1k/4qpp1/2n1b2p/3pP3/1p3Q2/1P1B1N2/2P3PP/R4R1K w - - 1 26,0.74
r4r1k/4qpp1/2n1b2p/3pP3/1p1N1Q2/1P1B4/2P3PP/R4R1K b - - 2 26,0.43
r4r1k/4qpp1/4b2p/3pP3/1p1n1Q2/1P1B4/2P3PP/R4R1K w - - 0 27,0.45
r4r1k/4qpp1/4b2p/3pP3/1p1Q4/1P1B4/2P3PP/R4R1K b - - 0 27,0.62
5r1k/4qpp1/4b2p/3pP3/1p1Q4/1P1B4/2P3PP/r4R1K w - - 0 28,0.39
5r1k/4qpp1/4b2p/3pP3/1p1Q4/1P1B4/2P3PP/R6K b - - 0 28,0.45
2r4k/4qpp1/4b2p/3pP3/1p1Q4/1P1B4/2P3PP/R6K w - - 1 29,0.36
2r4k/4qpp1/4b2p/3pP3/1p1Q4/1P1B3P/2P3P1/R6K b - - 0 29,0.66
2r4k/4qp2/4b1pp/3pP3/1p1Q4/1P1B3P/2P3P1/R6K w - - 0 30,0.23
2r4k/4qp2/4b1pp/3pP3/Rp1Q4/1P1B3P/2P3P1/7K b - - 1 30,0.51
1r5k/4qp2/4b1pp/3pP3/Rp1Q4/1P1B3P/2P3P1/7K w - - 2 31,0.48
1r5k/R3qp2/4b1pp/3pP3/1p1Q4/1P1B3P/2P3P1/7K b - - 3 31,0.25
1r5k/R4p2/4b1pp/3pP1q1/1p1Q4/1P1B3P/2P3P1/7K w - - 4 32,0.31
1r5k/5p2/4b1pp/3pP1q1/1p1Q4/1P1B3P/2P3P1/R6K b - - 5 32,0.2
1r6/5pk1/4b1pp/3pP1q1/1p1Q4/1P1B3P/2P3P1/R6K w - - 6 33,0.28
1r6/5pk1/4b1pp/3pP1q1/1p1Q4/1P1B3P/2P3P1/5R1K b - - 7 33,0.47
1r6/5pk1/4b1p1/3pP1qp/1p1Q4/1P1B3P/2P3P1/5R1K w - - 0 34,0.17
1r6/5pk1/4b1p1/3pP1qp/1p3Q2/1P1B3P/2P3P1/5R1K b - - 1 34,-0.03
1r6/5pk1/4b1p1/3pP2p/1p3q2/1P1B3P/2P3P1/5R1K w - - 0 35,0.0
1r6/5pk1/4b1p1/3pP2p/1p3R2/1P1B3P/2P3P1/7K b - - 0 35,-0.11
8/5pk1/1r2b1p1/3pP2p/1p3R2/1P1B3P/2P3P1/7K w - - 1 36,0.13
8/5pk1/1r2b1p1/3pP2p/1p3R2/1P1B3P/2P3P1/6K1 b - - 2 36,0.07
8/5pk1/1r2b3/3pP1pp/1p3R2/1P1B3P/2P3P1/6K1 w - - 0 37,0.03
8/5pk1/1r2b3/3pP1pp/1p1R4/1P1B3P/2P3P1/6K1 b - - 1 37,-0.16
8/6k1/1r2bp2/3pP1pp/1p1R4/1P1B3P/2P3P1/6K1 w - - 0 38,-0.25
8/6k1/1r2bP2/3p2pp/1p1R4/1P1B3P/2P3P1/6K1 b - - 0 38,-0.09
8/8/1r2bk2/3p2pp/1p1R4/1P1B3P/2P3P1/6K1 w - - 0 39,-0.18
8/8/1r2bk2/3p2pp/1p1R4/1P1B3P/2P2KP1/8 b - - 1 39,-0.16
8/8/1r2b3/3pk1pp/1p1R4/1P1B3P/2P2KP1/8 w - - 2 40,-0.14
8/8/1r2b3/3pk1pp/1p1R4/1P1BK2P/2P3P1/8 b - - 3 40,-0.08
1r6/8/4b3/3pk1pp/1p1R4/1P1BK2P/2P3P1/8 w - - 4 41,-0.09
1r6/8/4b3/3pk1pp/1p1R3P/1P1BK3/2P3P1/8 b - - 0 41,-0.05
1r6/8/4b3/3pk2p/1p1R2pP/1P1BK3/2P3P1/8 w - - 0 42,0.45
1r6/8/4b3/3pk2p/1p3RpP/1P1BK3/2P3P1/8 b - - 1 42,0.02
8/8/1r2b3/3pk2p/1p3RpP/1P1BK3/2P3P1/8 w - - 2 43,0.29
8/8/1r2b3/3pk2p/1p3RpP/1P1BK1P1/2P5/8 b - - 0 43,0.43
1r6/8/4b3/3pk2p/1p3RpP/1P1BK1P1/2P5/8 w - - 1 44,0.28
1r6/8/4b3/3pk2p/1p3RpP/1P1B2P1/2PK4/8 b - - 2 44,0.22
8/1r6/4b3/3pk2p/1p3RpP/1P1B2P1/2PK4/8 w - - 3 45,1.49
8/1r6/4b3/3pk2p/1p4pP/1P1B2P1/2PK4/5R2 b - - 4 45,0.17
8/1r6/4b3/4k2p/1p1p2pP/1P1B2P1/2PK4/5R2 w - - 0 46,1.36
8/1r6/4b3/4k2p/1p1p2pP/1P1B2P1/2PK4/4R3 b - - 1 46,1.25
8/1r6/3kb3/7p/1p1p2pP/1P1B2P1/2PK4/4R3 w - - 2 47,1.19
8/1r6/3kb3/7p/1p1p2pP/1P1B2P1/2PK4/5R2 b - - 3 47,0.0
8/1r6/4b3/4k2p/1p1p2pP/1P1B2P1/2PK4/5R2 w - - 4 48,1.45
5R2/1r6/4b3/4k2p/1p1p2pP/1P1B2P1/2PK4/8 b - - 5 48,0.03
5R2/5r2/4b3/4k2p/1p1p2pP/1P1B2P1/2PK4/8 w - - 6 49,0.0
7R/5r2/4b3/4k2p/1p1p2pP/1P1B2P1/2PK4/8 b - - 7 49,0.1
7R/8/4b3/4k2p/1p1p2pP/1P1B2P1/2PK1r2/8 w - - 8 50,0.0
7R/8/4b3/4k2p/1p1p2pP/1P1B2P1/2P2r2/4K3 b - - 9 50,0.16
7R/8/4b3/4k2p/1p1p2pP/1P1B1rP1/2P5/4K3 w - - 10 51,0.0
8/8/4b3/4k2R/1p1p2pP/1P1B1rP1/2P5/4K3 b - - 0 51,0.05
8/8/3kb3/7R/1p1p2pP/1P1B1rP1/2P5/4K3 w - - 1 52,0.0
8/8/3kb2R/8/1p1p2pP/1P1B1rP1/2P5/4K3 b - - 2 52,0.21
8/8/3kb2R/8/1p1p2pP/1P1B2r1/2P5/4K3 w - - 0 53,3.83
8/8/3kb2R/5B2/1p1p2pP/1P4r1/2P5/4K3 b - - 1 53,0.0
8/8/3kb2R/5B2/1p1p2pP/1P2r3/2P5/4K3 w - - 2 54,0.0
8/8/3kb2R/5B2/1p1p2pP/1P2r3/2PK4/8 b - - 3 54,0.0
8/8/3kb2R/5B2/1p1p3P/1P2r1p1/2PK4/8 w - - 0 55,3.82
8/8/3kb1R1/5B2/1p1p3P/1P2r1p1/2PK4/8 b - - 1 55,3.65
8/4k3/4b1R1/5B2/1p1p3P/1P2r1p1/2PK4/8 w - - 2 56,3.72
8/4k3/4B1R1/8/1p1p3P/1P2r1p1/2PK4/8 b - - 0 56,3.65
8/4k3/4r1R1/8/1p1p3P/1P4p1/2PK4/8 w - - 0 57,3.65
8/4k3/4r3/8/1p1p3P/1P4R1/2PK4/8 b - - 0 57,3.78
8/8/3kr3/8/1p1p3P/1P4R1/2PK4/8 w - - 1 58,3.97
8/8/3kr3/8/1p1p2RP/1P6/2PK4/8 b - - 2 58,3.51
8/8/4r3/3k4/1p1p2RP/1P6/2PK4/8 w - - 3 59,3.61
8/8/4r3/3k2R1/1p1p3P/1P6/2PK4/8 b - - 4 59,3.63
8/8/4r3/6R1/1p1pk2P/1P6/2PK4/8 w - - 5 60,3.76
8/8/4r3/6RP/1p1pk3/1P6/2PK4/8 b - - 0 60,3.76
8/8/5r2/6RP/1p1pk3/1P6/2PK4/8 w - - 1 61,4.03
8/8/5r2/7P/1p1pk1R1/1P6/2PK4/8 b - - 2 61,4.07
8/8/5r2/3k3P/1p1p2R1/1P6/2PK4/8 w - - 3 62,3.95
8/8/5r2/3k3P/1p1p3R/1P6/2PK4/8 b - - 4 62,4.06
8/8/8/3k3P/1p1p3R/1P6/2PK1r2/8 w - - 5 63,4.49
8/8/8/3k3P/1p1p3R/1P1K4/2P2r2/8 b - - 6 63,4.28
8/8/8/3k3P/1p1p3R/1P1K1r2/2P5/8 w - - 7 64,4.36
8/8/8/3k3P/1p1p3R/1P3r2/2P1K3/8 b - - 8 64,4.43
8/8/8/3k3P/1p1p3R/1Pr5/2P1K3/8 w - - 9 65,4.3
8/8/8/3k3P/1p1p3R/1Pr5/2PK4/8 b - - 10 65,4.55
8/8/8/3k3P/1p5R/1Prp4/2PK4/8 w - - 0 66,4.67
8/8/8/3k3P/1p5R/1PrP4/3K4/8 b - - 0 66,4.74
8/8/8/3k3P/1p5R/1r1P4/3K4/8 w - - 0 67,5.39
8/8/7P/3k4/1p5R/1r1P4/3K4/8 b - - 0 67,6.48
8/8/7P/3k4/1p5R/r2P4/3K4/8 w - - 1 68,6.83
8/7P/8/3k4/1p5R/r2P4/3K4/8 b - - 0 68,6.61
r7/7P/8/3k4/1p5R/3P4/3K4/8 w - - 1 69,6.86
r6Q/8/8/3k4/1p5R/3P4/3K4/8 b - - 0 69,20
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,0.35
rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,0.25
rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,0.31
rnbqkbnr/pp2pppp/3p4/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3,0.34
rnbqkbnr/pp2pppp/3p4/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 3,0.43
rnbqkbnr/pp2pppp/3p4/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,0.34
rnbqkbnr/pp2pppp/3p4/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq - 0 4,0.43
rnbqkb1r/pp2pppp/3p1n2/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq - 1 5,0.44
rnbqkb1r/pp2pppp/3p1n2/8/3NP3/2N5/PPP2PPP/R1BQKB1R b KQkq - 2 5,0.35
rnbqkb1r/1p2pppp/p2p1n2/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 0 6,0.31
rnbqkb1r/1p2pppp/p2p1n2/8/2BNP3/2N5/PPP2PPP/R1BQK2R b KQkq - 1 6,0.19
rnbqkb1r/4pppp/p2p1n2/1p6/2BNP3/2N5/PPP2PPP/R1BQK2R w KQkq - 0 7,0.35
rnbqkb1r/4pppp/p2p1n2/1p6/3NP3/1BN5/PPP2PPP/R1BQK2R b KQkq - 1 7,0.09
r1bqkb1r/3npppp/p2p1n2/1p6/3NP3/1BN5/PPP2PPP/R1BQK2R w KQkq - 2 8,0.78
r1bqkb1r/3npppp/p2p1n2/1p6/3NPP2/1BN5/PPP3PP/R1BQK2R b KQkq - 0 8,-0.36
r1bqkb1r/4pppp/p2p1n2/1pn5/3NPP2/1BN5/PPP3PP/R1BQK2R w KQkq - 1 9,1.25
r1bqkb1r/4pppp/p2p1n2/1pn5/3NPP2/1BN2Q2/PPP3PP/R1B1K2R b KQkq - 2 9,-0.25
r1bqkb1r/4pppp/p2p1n2/1p6/3NPP2/1nN2Q2/PPP3PP/R1B1K2R w KQkq - 0 10,0.1
r1bqkb1r/4pppp/p2p1n2/1p6/3NPP2/1PN2Q2/1PP3PP/R1B1K2R b KQkq - 0 10,0.07
r2qkb1r/1b2pppp/p2p1n2/1p6/3NPP2/1PN2Q2/1PP3PP/R1B1K2R w KQkq - 1 11,0.18
r2qkb1r/1b2pppp/p2p1n2/1p6/3NPP2/1PN2Q2/1PP3PP/R1B2RK1 b kq - 2 11,-0.49
r2qkb1r/1b3ppp/p2ppn2/1p6/3NPP2/1PN2Q2/1PP3PP/R1B2RK1 w kq - 0 12,-0.41
r2qkb1r/1b3ppp/p2ppn2/1p6/1P1NPP2/2N2Q2/1PP3PP/R1B2RK1 b kq - 0 12,-0.52
2rqkb1r/1b3ppp/p2ppn2/1p6/1P1NPP2/2N2Q2/1PP3PP/R1B2RK1 w k - 1 13,-0.61
2rqkb1r/1b3ppp/p2ppn2/1p3P2/1P1NP3/2N2Q2/1PP3PP/R1B2RK1 b k - 0 13,-0.76
2rqkb1r/1b3ppp/p2p1n2/1p2pP2/1P1NP3/2N2Q2/1PP3PP/R1B2RK1 w k - 0 14,-0.42
2rqkb1r/1b3ppp/p2p1n2/1p2pP2/1P2P3/2N2Q2/1PP1N1PP/R1B2RK1 b k - 1 14,-0.69
2rqkb1r/1b3ppp/p4n2/1p1ppP2/1P2P3/2N2Q2/1PP1N1PP/R1B2RK1 w k - 0 15,-0.76
2rqkb1r/1b3ppp/p4n2/1p1PpP2/1P6/2N2Q2/1PP1N1PP/R1B2RK1 b k - 0 15,-0.84
2rqkb1r/1b3ppp/p7/1p1npP2/1P6/2N2Q2/1PP1N1PP/R1B2RK1 w k - 0 16,-0.37
2rqkb1r/1b3ppp/p7/1p1NpP2/1P6/5Q2/1PP1N1PP/R1B2RK1 b k - 0 16,-0.44
2r1kb1r/1b3ppp/p7/1p1qpP2/1P6/5Q2/1PP1N1PP/R1B2RK1 w k - 0 17,-0.4
2r1kb1r/1b3ppp/p7/1p1QpP2/1P6/8/1PP1N1PP/R1B2RK1 b k - 0 17,-0.35
2r1kb1r/5ppp/p7/1p1bpP2/1P6/8/1PP1N1PP/R1B2RK1 w k - 0 18,-0.36
2r1kb1r/5ppp/p7/1p1bpP2/1P6/2P5/1P2N1PP/R1B2RK1 b k - 0 18,-0.36
2r1kb1r/1b3ppp/p7/1p2pP2/1P6/2P5/1P2N1PP/R1B2RK1 w k - 1 19,-0.42
2r1kb1r/1b3ppp/p7/1p2pP2/1P6/2P1B3/1P2N1PP/R4RK1 b k - 2 19,-0.38
2r1kb1r/1b4pp/p4p2/1p2pP2/1P6/2P1B3/1P2N1PP/R4RK1 w k - 0 20,-0.37
2r1kb1r/1b4pp/p4p2/1p2pP2/1P6/2P1B3/1P4PP/R1N2RK1 b k - 1 20,-0.35
2r1k2r/1b4pp/p2b1p2/1p2pP2/1P6/2P1B3/1P4PP/R1N2RK1 w k - 2 21,-0.07
2r1k2r/1b4pp/p2b1p2/1p2pP2/1P6/1NP1B3/1P4PP/R4RK1 b k - 3 21,0.0
2r4r/1b2k1pp/p2b1p2/1p2pP2/1P6/1NP1B3/1P4PP/R4RK1 w - - 4 22,0.08
2r4r/1b2k1pp/p2b1p2/1pB1pP2/1P6/1NP5/1P4PP/R4RK1 b - - 5 22,0.12
2rr4/1b2k1pp/p2b1p2/1pB1pP2/1P6/1NP5/1P4PP/R4RK1 w - - 6 23,0.1
2rr4/1b2k1pp/p2b1p2/1pB1pP2/1P6/1NP5/1P4PP/R2R2K1 b - - 7 23,0.03
3r4/1b2k1pp/p1rb1p2/1pB1pP2/1P6/1NP5/1P4PP/R2R2K1 w - - 8 24,1.67
3r4/1b2k1pp/p1rR1p2/1pB1pP2/1P6/1NP5/1P4PP/R5K1 b - - 0 24,1.54
3r4/1b2k1pp/p2r1p2/1pB1pP2/1P6/1NP5/1P4PP/R5K1 w - - 0 25,1.84
3r4/1b2k1pp/p2r1p2/1pB1pP2/1P6/1NP5/1P4PP/3R2K1 b - - 1 25,1.87
3r4/4k1pp/p2r1p2/1pB1pP2/1P2b3/1NP5/1P4PP/3R2K1 w - - 2 26,1.54
3r4/4k1pp/p2r1p2/NpB1pP2/1P2b3/2P5/1P4PP/3R2K1 b - - 3 26,1.81
3r4/4k2p/p2r1pp1/NpB1pP2/1P2b3/2P5/1P4PP/3R2K1 w - - 0 27,1.87
3r4/4k2p/p2r1pp1/NpB1pP2/1P2b1P1/2P5/1P5P/3R2K1 b - - 0 27,1.9
3r4/4k2p/p2r1p2/NpB1pp2/1P2b1P1/2P5/1P5P/3R2K1 w - - 0 28,1.71
3r4/4k2p/p2r1p2/NpB1pP2/1P2b3/2P5/1P5P/3R2K1 b - - 0 28,1.67
3r4/4k2p/p2r1p2/NpB1pP2/1P6/2P2b2/1P5P/3R2K1 w - - 1 29,1.56
3r4/4k2p/p2r1p2/NpB1pP2/1P6/2P2b2/1P1R3P/6K1 b - - 2 29,1.35
8/3rk2p/p2r1p2/NpB1pP2/1P6/2P2b2/1P1R3P/6K1 w - - 3 30,1.81
8/3rk2p/p2r1p2/NpB1pP2/1P6/2P2b2/1P1R1K1P/8 b - - 4 30,1.73
b7/3rk2p/p2r1p2/NpB1pP2/1P6/2P5/1P1R1K1P/8 w - - 5 31,1.73
b7/3rk2p/p2r1p2/NpB1pP2/1P6/2P1K3/1P1R3P/8 b - - 6 31,1.66
b7/3rk3/p2r1p2/NpB1pP1p/1P6/2P1K3/1P1R3P/8 w - - 0 32,1.43
b7/3rk3/p2r1p2/NpB1pP1p/1P5P/2P1K3/1P1R4/8 b - - 0 32,20
rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,0.26
rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 1 2,0.25
rnbqkb1r/pppppppp/5n2/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,0.25
rnbqkb1r/pppp1ppp/4pn2/8/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3,0.25
rnbqkb1r/pppp1ppp/4pn2/8/2PP4/2N5/PP2PPPP/R1BQKBNR b KQkq - 1 3,0.26
rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq - 0 4,0.26
rnbqkb1r/ppp2ppp/4pn2/3P4/3P4/2N5/PP2PPPP/R1BQKBNR b KQkq - 0 4,0.33
rnbqkb1r/ppp2ppp/5n2/3p4/3P4/2N5/PP2PPPP/R1BQKBNR w KQkq - 0 5,0.28
rnbqkb1r/ppp2ppp/5n2/3p2B1/3P4/2N5/PP2PPPP/R2QKBNR b KQkq - 1 5,0.32
rnbqkb1r/pp3ppp/2p2n2/3p2B1/3P4/2N5/PP2PPPP/R2QKBNR w KQkq - 0 6,0.2
rnbqkb1r/pp3ppp/2p2n2/3p2B1/3P4/2N1P3/PP3PPP/R2QKBNR b KQkq - 0 6,0.27
rnbqk2r/pp2bppp/2p2n2/3p2B1/3P4/2N1P3/PP3PPP/R2QKBNR w KQkq - 1 7,0.24
rnbqk2r/pp2bppp/2p2n2/3p2B1/3P4/2NBP3/PP3PPP/R2QK1NR b KQkq - 2 7,0.26
rnbq1rk1/pp2bppp/2p2n2/3p2B1/3P4/2NBP3/PP3PPP/R2QK1NR w KQ - 3 8,0.25
rnbq1rk1/pp2bppp/2p2n2/3p2B1/3P4/2NBP3/PP2NPPP/R2QK2R b KQ - 4 8,0.19
r1bq1rk1/pp1nbppp/2p2n2/3p2B1/3P4/2NBP3/PP2NPPP/R2QK2R w KQ - 5 9,0.19
r1bq1rk1/pp1nbppp/2p2n2/3p2B1/3P4/2NBP3/PP2NPPP/R2Q1RK1 b - - 6 9,0.24
r1bqr1k1/pp1nbppp/2p2n2/3p2B1/3P4/2NBP3/PP2NPPP/R2Q1RK1 w - - 7 10,0.24
r1bqr1k1/pp1nbppp/2p2n2/3p2B1/3P4/2NBPP2/PP2N1PP/R2Q1RK1 b - - 0 10,0.15
r1bqrnk1/pp2bppp/2p2n2/3p2B1/3P4/2NBPP2/PP2N1PP/R2Q1RK1 w - - 1 11,0.3
r1bqrnk1/pp2bppp/2p2n2/3p2B1/3P4/2NBPP2/PPQ1N1PP/R4RK1 b - - 2 11,0.39
r1bqr1k1/pp2bppp/2p2nn1/3p2B1/3P4/2NBPP2/PPQ1N1PP/R4RK1 w - - 3 12,0.34
r1bqr1k1/pp2bppp/2p2nn1/3p2B1/3P4/2NBPP2/PPQ1N1PP/3R1RK1 b - - 4 12,0.09
r2qr1k1/pp2bppp/2p1bnn1/3p2B1/3P4/2NBPP2/PPQ1N1PP/3R1RK1 w - - 5 13,0.52
r2qr1k1/pp2bppp/2p1bnn1/3p2B1/3PP3/2NB1P2/PPQ1N1PP/3R1RK1 b - - 0 13,0.31
r2qr1k1/pp2bppp/2p1bnn1/6B1/3Pp3/2NB1P2/PPQ1N1PP/3R1RK1 w - - 0 14,0.15
r2qr1k1/pp2bppp/2p1bnn1/6B1/3PP3/2NB4/PPQ1N1PP/3R1RK1 b - - 0 14,0.22
r2qr1k1/pp2bppp/2p1b1n1/6B1/3PP1n1/2NB4/PPQ1N1PP/3R1RK1 w - - 1 15,0.11
r2qr1k1/pp2Bppp/2p1b1n1/8/3PP1n1/2NB4/PPQ1N1PP/3R1RK1 b - - 0 15,0.4
r3r1k1/ppq1Bppp/2p1b1n1/8/3PP1n1/2NB4/PPQ1N1PP/3R1RK1 w - - 1 16,0.9
r3r1k1/ppq1Bppp/2p1b1n1/8/3PP1n1/2NB2N1/PPQ3PP/3R1RK1 b - - 2 16,-2.29
r3r1k1/pp2qppp/2p1b1n1/8/3PP1n1/2NB2N1/PPQ3PP/3R1RK1 w - - 0 17,-1.12
r3r1k1/pp2qppp/2p1b1n1/8/3PP1n1/2NB1RN1/PPQ3PP/3R2K1 b - - 1 17,-2.56
r3r1k1/pp3ppp/2p1b1n1/8/3PP1nq/2NB1RN1/PPQ3PP/3R2K1 w - - 2 18,0.89
r3r1k1/pp3ppp/2p1b1n1/8/3PP1nq/2NB1RNP/PPQ3P1/3R2K1 b - - 0 18,0.86
r3r1k1/pp3ppp/2p1bnn1/8/3PP2q/2NB1RNP/PPQ3P1/3R2K1 w - - 1 19,0.86
r3r1k1/pp3ppp/2p1bnn1/8/3PP2q/2NB1RNP/PP1Q2P1/3R2K1 b - - 2 19,0.19
3rr1k1/pp3ppp/2p1bnn1/8/3PP2q/2NB1RNP/PP1Q2P1/3R2K1 w - - 3 20,0.69
